Date,Ticker,Country,Type,Qty,Price,Currency
2024-01-19,MON100.NS,IND,BUY,11,137.139999,INR
2024-01-19,MON100.NS,IND,BUY,40,137.139999,INR
2024-01-19,MON100.NS,IND,BUY,1,137.149994,INR
2024-01-19,MON100.NS,IND,BUY,160,137.149994,INR
2024-01-19,MON100.NS,IND,BUY,100,137.149994,INR
2024-01-19,MON100.NS,IND,BUY,10,137.240005,INR
2024-01-19,MON100.NS,IND,BUY,1,137.240005,INR
2024-01-19,MON100.NS,IND,BUY,250,137.240005,INR
2024-01-23,MON100.NS,IND,BUY,44,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,100,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,6,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,200,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,200,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,1334,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,38,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,400,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,50,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,960,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,1,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,8,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,100,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,5,139.699997,INR
2024-01-23,MON100.NS,IND,BUY,404,139.699997,INR
2024-01-29,PRESTIGE.NS,IND,SELL,3,1192.400024,INR
2024-01-29,MINDACORP.NS,IND,SELL,20,410.299988,INR
2024-01-29,NCC.NS,IND,SELL,5,197.050003,INR
2024-01-29,NCC.NS,IND,SELL,50,197.050003,INR
2024-01-29,PCBL.NS,IND,SELL,4,324.5,INR
2024-01-29,ZYDUSLIFE.NS,IND,SELL,13,736.299988,INR
2024-01-29,MARKSANS.NS,IND,SELL,57,148.050003,INR
2024-01-29,M&M.NS,IND,SELL,2,1628.449951,INR
2024-01-29,KARURVYSYA.NS,IND,SELL,55,182.699997,INR
2024-01-29,KARURVYSYA.NS,IND,SELL,5,182.699997,INR
2024-01-29,M&M.NS,IND,SELL,2,1628.449951,INR
2024-01-29,ARVIND.NS,IND,SELL,3,312.549988,INR
2024-01-29,M&M.NS,IND,SELL,1,1628.449951,INR
2024-01-29,PNBHOUSING.NS,IND,SELL,3,831.75,INR
2024-01-29,ARVIND.NS,IND,SELL,27,312.549988,INR
2024-01-29,PNBHOUSING.NS,IND,SELL,8,831.450012,INR
2024-01-29,APARINDS.NS,IND,SELL,1,5564.25,INR
2024-01-29,APARINDS.NS,IND,SELL,1,5564.700195,INR
2024-01-29,GOKEX.NS,IND,SELL,11,930.75,INR
2024-01-29,ARVIND.NS,IND,SELL,5,312.549988,INR
2024-01-29,ARVIND.NS,IND,SELL,1,312.549988,INR
2024-01-29,ARVIND.NS,IND,SELL,1,312.549988,INR
2024-01-29,PRESTIGE.NS,IND,SELL,4,1192.400024,INR
2024-01-29,MINDACORP.NS,IND,SELL,2,410.299988,INR
2024-01-29,DBCORP.NS,IND,SELL,14,362.0,INR
2024-01-29,MINDACORP.NS,IND,SELL,2,410.25,INR
2024-01-29,DBCORP.NS,IND,SELL,21,362.049988,INR
2024-01-29,PCBL.NS,IND,SELL,32,324.5,INR
2024-01-29,NTPC.NS,IND,SELL,33,317.75,INR
2024-01-29,ZENSARTECH.NS,IND,SELL,15,580.299988,INR
2024-01-29,SHAKTIPUMP.NS,IND,SELL,9,1271.099976,INR
2024-01-29,FIEMIND.NS,IND,SELL,1,2381.949951,INR
2024-01-29,PRAJIND.NS,IND,SELL,12,512.950012,INR
2024-01-29,KPITTECH.NS,IND,SELL,5,1356.699951,INR
2024-01-29,IONEXCHANG.NS,IND,SELL,3,535.849976,INR
2024-01-29,IONEXCHANG.NS,IND,SELL,11,535.799988,INR
2024-01-29,IONEXCHANG.NS,IND,SELL,1,535.75,INR
2024-01-29,IONEXCHANG.NS,IND,SELL,1,535.75,INR
2024-01-29,SKIPPER.NS,IND,SELL,20,239.800003,INR
2024-01-29,MTARTECH.NS,IND,SELL,5,2127.050049,INR
2024-01-29,PENIND.NS,IND,SELL,44,147.800003,INR
2024-01-29,KSB.NS,IND,SELL,1,3491.050049,INR
2024-01-29,TDPOWERSYS.NS,IND,SELL,16,275.649994,INR
2024-01-29,KSB.NS,IND,SELL,1,3491.0,INR
2024-01-29,PITTIENG.NS,IND,SELL,6,650.049988,INR
2024-01-29,PENIND.NS,IND,SELL,1,147.800003,INR
2024-01-29,TDPOWERSYS.NS,IND,SELL,3,275.649994,INR
2024-01-29,TDPOWERSYS.NS,IND,SELL,7,275.649994,INR
2024-01-29,TRITURBINE.NS,IND,SELL,13,381.649994,INR
2024-01-29,PITTIENG.NS,IND,SELL,2,650.200012,INR
2024-01-29,PITTIENG.NS,IND,SELL,1,650.150024,INR
2024-01-29,GANECOS.NS,IND,SELL,3,1018.349976,INR
2024-01-29,KSB.NS,IND,SELL,1,3491.0,INR
2024-01-29,INOXWIND.NS,IND,SELL,23,492.350006,INR
2024-01-29,PITTIENG.NS,IND,SELL,1,650.099976,INR
2024-01-29,PITTIENG.NS,IND,SELL,1,650.099976,INR
2024-01-29,SKIPPER.NS,IND,SELL,9,239.800003,INR
2024-01-29,GANECOS.NS,IND,SELL,6,1018.200012,INR
2024-01-29,LIQUIDBEES.NS,IND,SELL,12,999.98999,INR
2024-01-29,GANECOS.NS,IND,SELL,2,1018.099976,INR
2024-01-29,FIEMIND.NS,IND,SELL,1,2381.949951,INR
2024-01-29,TECHNOE.NS,IND,SELL,3,809.200012,INR
2024-01-29,TECHNOE.NS,IND,SELL,9,809.150024,INR
2024-01-29,PITTIENG.NS,IND,SELL,2,650.099976,INR
2024-01-29,PITTIENG.NS,IND,SELL,1,650.049988,INR
2024-01-29,FIEMIND.NS,IND,SELL,2,2382.0,INR
2024-01-29,BBL.NS,IND,SELL,1,4875.049805,INR
2024-01-29,BBL.NS,IND,SELL,1,4872.100098,INR
2024-01-29,FIEMIND.NS,IND,SELL,1,2381.949951,INR
2024-01-29,BORORENEW.NS,IND,SELL,17,632.549988,INR
2024-01-29,GRAVITA.NS,IND,SELL,3,945.0,INR
2024-01-29,GRAVITA.NS,IND,SELL,4,945.0,INR
2024-01-29,SANGHVIMOV.NS,IND,SELL,10,771.599976,INR
2024-01-29,SBCL.NS,IND,SELL,10,568.049988,INR
2024-01-29,SBCL.NS,IND,SELL,7,568.049988,INR
2024-01-29,SBCL.NS,IND,SELL,1,568.049988,INR
2024-01-29,SBCL.NS,IND,SELL,9,568.049988,INR
2024-01-29,SANGHVIMOV.NS,IND,SELL,2,771.799988,INR
2024-01-29,SANGHVIMOV.NS,IND,SELL,6,771.849976,INR
2024-01-29,BLUESTARCO.NS,IND,SELL,2,1053.349976,INR
2024-01-29,BLUESTARCO.NS,IND,SELL,1,1053.550049,INR
2024-01-29,BLUESTARCO.NS,IND,SELL,1,1053.800049,INR
2024-01-29,BLUESTARCO.NS,IND,SELL,2,1053.75,INR
2024-01-29,BLUESTARCO.NS,IND,SELL,4,1053.650024,INR
2024-01-29,BLUESTARCO.NS,IND,SELL,4,1053.550049,INR
2024-01-29,BSOFT.NS,IND,SELL,13,832.549988,INR
2024-01-29,BSOFT.NS,IND,SELL,9,832.549988,INR
2024-01-29,IDFC.NS,IND,SELL,43,116.849998,INR
2024-01-29,JYOTHYLAB.NS,IND,SELL,7,547.200012,INR
2024-01-29,JYOTHYLAB.NS,IND,SELL,21,547.200012,INR
2024-01-29,JYOTHYLAB.NS,IND,SELL,1,547.150024,INR
2024-01-29,JYOTHYLAB.NS,IND,SELL,2,547.150024,INR
2024-01-29,GPPL.NS,IND,SELL,97,163.800003,INR
2024-01-29,IDFC.NS,IND,SELL,20,116.900002,INR
2024-01-29,IDFC.NS,IND,SELL,2,116.900002,INR
2024-01-29,IDFC.NS,IND,SELL,22,116.900002,INR
2024-01-29,IDFC.NS,IND,SELL,23,116.900002,INR
2024-01-29,CYIENT.NS,IND,SELL,7,1948.150024,INR
2024-01-29,SONATSOFTW.NS,IND,SELL,1,750.049988,INR
2024-01-29,ZENSARTECH.NS,IND,SELL,10,579.599976,INR
2024-01-29,SONATSOFTW.NS,IND,SELL,2,750.0,INR
2024-01-29,SONATSOFTW.NS,IND,SELL,2,750.0,INR
2024-01-29,SONATSOFTW.NS,IND,SELL,5,750.0,INR
2024-01-29,UJJIVANSFB.NS,IND,SELL,230,55.75,INR
2024-01-29,SONATSOFTW.NS,IND,SELL,10,750.0,INR
2024-01-29,ZENSARTECH.NS,IND,SELL,16,579.5,INR
2024-01-29,EXIDEIND.NS,IND,SELL,3,313.049988,INR
2024-01-29,EXIDEIND.NS,IND,SELL,46,313.049988,INR
2024-01-29,HDFCBANK.NS,IND,BUY,138,1455.0,INR
2024-01-29,HDFCBANK.NS,IND,SELL,45,1454.900024,INR
2024-01-29,HDFCBANK.NS,IND,SELL,93,1454.900024,INR
2024-01-29,HDFCBANK.NS,IND,BUY,200,1455.199951,INR
2024-01-29,JIOFIN.NS,IND,BUY,220,242.800003,INR
2024-01-29,PRESTIGE.NS,IND,BUY,1,1175.25,INR
2024-01-29,DLF.NS,IND,BUY,4,762.25,INR
2024-01-29,PHOENIXLTD.NS,IND,BUY,2,2287.899902,INR
2024-01-29,NXST.NS,IND,BUY,28,129.759995,INR
2024-01-29,NXST.NS,IND,BUY,52,129.759995,INR
2024-01-29,NXST.NS,IND,BUY,6,129.759995,INR
2024-01-29,MINDSPACE.NS,IND,BUY,29,325.829987,INR
2024-01-29,OBEROIRLTY.NS,IND,BUY,20,1293.75,INR
2024-01-29,EMBASSY.NS,IND,BUY,12,351.0,INR
2024-01-30,AXISBANK.NS,IND,SELL,70,1066.400024,INR
2024-01-30,SBIN.NS,IND,SELL,65,625.200012,INR
2024-01-30,SBIN.NS,IND,SELL,1,625.200012,INR
2024-01-30,SBIN.NS,IND,SELL,4,625.200012,INR
2024-01-30,KARURVYSYA.NS,IND,SELL,1,191.800003,INR
2024-01-30,KARURVYSYA.NS,IND,SELL,100,191.800003,INR
2024-01-30,KARURVYSYA.NS,IND,SELL,6,191.800003,INR
2024-01-30,KOTAKBANK.NS,IND,SELL,36,1819.699951,INR
2024-01-30,KARURVYSYA.NS,IND,SELL,168,191.800003,INR
2024-01-30,INDUSINDBK.NS,IND,SELL,34,1531.050049,INR
2024-01-30,HDFCBANK.NS,IND,SELL,78,1453.199951,INR
2024-01-30,FEDERALBNK.NS,IND,SELL,12,145.25,INR
2024-01-30,FEDERALBNK.NS,IND,SELL,320,145.25,INR
2024-01-30,AUBANK.NS,IND,SELL,1,623.049988,INR
2024-01-30,BANKBARODA.NS,IND,SELL,171,234.699997,INR
2024-01-30,AUBANK.NS,IND,SELL,1,623.049988,INR
2024-01-30,AUBANK.NS,IND,SELL,5,623.049988,INR
2024-01-30,AUBANK.NS,IND,SELL,64,623.0,INR
2024-01-30,ICICIBANK.NS,IND,SELL,19,1016.5,INR
2024-01-30,ICICIBANK.NS,IND,SELL,53,1016.450012,INR
2024-01-30,TCS.NS,IND,SELL,11,3836.100098,INR
2024-01-30,TCS.NS,IND,SELL,28,3836.100098,INR
2024-01-30,PERSISTENT.NS,IND,SELL,10,8731.25,INR
2024-01-30,PERSISTENT.NS,IND,SELL,2,8731.25,INR
2024-01-30,OFSS.NS,IND,SELL,18,6699.600098,INR
2024-01-30,OFSS.NS,IND,SELL,3,6695.450195,INR
2024-01-30,OFSS.NS,IND,SELL,3,6695.399902,INR
2024-01-30,OFSS.NS,IND,SELL,2,6695.299805,INR
2024-01-30,OFSS.NS,IND,SELL,9,6695.299805,INR
2024-01-30,OFSS.NS,IND,SELL,4,6695.25,INR
2024-01-30,KPITTECH.NS,IND,SELL,42,1395.900024,INR
2024-01-30,KPITTECH.NS,IND,SELL,9,1396.0,INR
2024-01-30,KPITTECH.NS,IND,SELL,10,1396.0,INR
2024-01-30,KPITTECH.NS,IND,SELL,7,1396.050049,INR
2024-01-30,KPITTECH.NS,IND,SELL,2,1396.050049,INR
2024-01-30,KPITTECH.NS,IND,SELL,2,1396.050049,INR
2024-01-30,MPHASIS.NS,IND,SELL,10,2605.100098,INR
2024-01-30,MPHASIS.NS,IND,SELL,1,2604.199951,INR
2024-01-30,MPHASIS.NS,IND,SELL,5,2604.199951,INR
2024-01-30,MPHASIS.NS,IND,SELL,5,2604.149902,INR
2024-01-30,MPHASIS.NS,IND,SELL,19,2604.149902,INR
2024-01-30,LTIM.NS,IND,SELL,1,5500.0,INR
2024-01-30,LTIM.NS,IND,SELL,1,5500.0,INR
2024-01-30,LTIM.NS,IND,SELL,2,5500.0,INR
2024-01-30,LTIM.NS,IND,SELL,6,5500.0,INR
2024-01-30,LTIM.NS,IND,SELL,2,5500.0,INR
2024-01-30,LTIM.NS,IND,SELL,3,5499.700195,INR
2024-01-30,LTIM.NS,IND,SELL,1,5500.0,INR
2024-01-30,INFY.NS,IND,SELL,66,1671.849976,INR
2024-01-30,HCLTECH.NS,IND,SELL,21,1582.0,INR
2024-01-30,HCLTECH.NS,IND,SELL,45,1582.0,INR
2024-01-30,HCLTECH.NS,IND,SELL,25,1582.0,INR
2024-01-30,HCLTECH.NS,IND,SELL,1,1582.0,INR
2024-01-30,COFORGE.NS,IND,SELL,1,6345.700195,INR
2024-01-30,COFORGE.NS,IND,SELL,8,6345.700195,INR
2024-01-30,COFORGE.NS,IND,SELL,4,6345.649902,INR
2024-01-30,COFORGE.NS,IND,SELL,1,6345.649902,INR
2024-01-30,JYOTHYLAB.NS,IND,SELL,117,539.599976,INR
2024-01-30,JYOTHYLAB.NS,IND,SELL,3,539.599976,INR
2024-01-30,JYOTHYLAB.NS,IND,SELL,22,539.599976,INR
2024-01-30,ZENSARTECH.NS,IND,SELL,1,572.599976,INR
2024-01-30,ZENSARTECH.NS,IND,SELL,42,572.599976,INR
2024-01-30,ZENSARTECH.NS,IND,SELL,2,572.599976,INR
2024-01-30,ZENSARTECH.NS,IND,SELL,34,572.599976,INR
2024-01-30,ZENSARTECH.NS,IND,SELL,41,572.599976,INR
2024-01-30,UJJIVANSFB.NS,IND,SELL,80,55.5,INR
2024-01-30,SONATSOFTW.NS,IND,SELL,23,746.849976,INR
2024-01-30,SONATSOFTW.NS,IND,SELL,39,746.849976,INR
2024-01-30,SONATSOFTW.NS,IND,SELL,6,746.849976,INR
2024-01-30,SONATSOFTW.NS,IND,SELL,14,746.849976,INR
2024-01-30,SONATSOFTW.NS,IND,SELL,8,746.849976,INR
2024-01-30,UJJIVANSFB.NS,IND,SELL,962,55.5,INR
2024-01-30,EXIDEIND.NS,IND,SELL,71,317.299988,INR
2024-01-30,IDFC.NS,IND,SELL,199,118.300003,INR
2024-01-30,GPPL.NS,IND,SELL,77,169.399994,INR
2024-01-30,IDFC.NS,IND,SELL,300,118.300003,INR
2024-01-30,GPPL.NS,IND,SELL,58,169.399994,INR
2024-01-30,GPPL.NS,IND,SELL,300,169.399994,INR
2024-01-30,GPPL.NS,IND,SELL,2,169.399994,INR
2024-01-30,EXIDEIND.NS,IND,SELL,151,317.299988,INR
2024-01-30,GPPL.NS,IND,SELL,5,169.399994,INR
2024-01-30,CYIENT.NS,IND,SELL,1,1995.199951,INR
2024-01-30,CYIENT.NS,IND,SELL,1,1995.199951,INR
2024-01-30,CYIENT.NS,IND,SELL,1,1995.199951,INR
2024-01-30,CYIENT.NS,IND,SELL,1,1995.199951,INR
2024-01-30,CYIENT.NS,IND,SELL,1,1995.199951,INR
2024-01-30,CYIENT.NS,IND,SELL,3,1995.199951,INR
2024-01-30,BSOFT.NS,IND,SELL,98,855.950012,INR
2024-01-30,CYIENT.NS,IND,SELL,1,1995.199951,INR
2024-01-30,CYIENT.NS,IND,SELL,1,1995.199951,INR
2024-01-30,CYIENT.NS,IND,SELL,1,1995.199951,INR
2024-01-30,CYIENT.NS,IND,SELL,1,1995.199951,INR
2024-01-30,BLUESTARCO.NS,IND,SELL,4,1091.199951,INR
2024-01-30,BLUESTARCO.NS,IND,SELL,4,1091.150024,INR
2024-01-30,BLUESTARCO.NS,IND,SELL,4,1091.150024,INR
2024-01-30,BLUESTARCO.NS,IND,SELL,1,1091.150024,INR
2024-01-30,BLUESTARCO.NS,IND,SELL,22,1091.150024,INR
2024-01-30,BLUESTARCO.NS,IND,SELL,11,1091.099976,INR
2024-01-30,BLUESTARCO.NS,IND,SELL,2,1091.099976,INR
2024-01-30,BLUESTARCO.NS,IND,SELL,1,1091.099976,INR
2024-01-30,BLUESTARCO.NS,IND,SELL,8,1091.099976,INR
2024-01-30,BLUESTARCO.NS,IND,SELL,4,1091.050049,INR
2024-01-30,BLUESTARCO.NS,IND,SELL,1,1091.050049,INR
2024-01-30,CYIENT.NS,IND,SELL,16,1995.199951,INR
2024-01-30,CYIENT.NS,IND,SELL,1,1995.199951,INR
2024-01-30,CYIENT.NS,IND,SELL,1,1995.199951,INR
2024-01-30,BANKBEES.NS,IND,BUY,30,464.100006,INR
2024-01-30,BANKBEES.NS,IND,BUY,103,464.100006,INR
2024-01-30,BANKBEES.NS,IND,BUY,1167,464.100006,INR
2024-01-30,ITBEES.NS,IND,BUY,260,38.950001,INR
2024-01-30,ITBEES.NS,IND,BUY,4000,38.950001,INR
2024-01-30,ITBEES.NS,IND,BUY,2168,38.950001,INR
2024-01-30,ITBEES.NS,IND,BUY,3000,38.950001,INR
2024-01-30,ITBEES.NS,IND,BUY,543,38.939999,INR
2024-01-30,ITBEES.NS,IND,BUY,29,38.939999,INR
2024-01-30,ITBEES.NS,IND,BUY,1993,38.919998,INR
2024-01-30,ITBEES.NS,IND,BUY,25,38.919998,INR
2024-01-30,ITBEES.NS,IND,BUY,310,38.919998,INR
2024-01-30,ITBEES.NS,IND,BUY,312,38.919998,INR
2024-01-30,ITBEES.NS,IND,BUY,7360,38.919998,INR
2024-01-30,ITBEES.NS,IND,BUY,543,38.91,INR
2024-01-30,ITBEES.NS,IND,BUY,1362,38.91,INR
2024-01-30,ITBEES.NS,IND,BUY,323,38.91,INR
2024-01-30,ITBEES.NS,IND,BUY,514,38.91,INR
2024-01-30,ITBEES.NS,IND,BUY,340,38.91,INR
2024-01-30,ITBEES.NS,IND,BUY,2918,38.91,INR
2024-01-30,ITBEES.NS,IND,BUY,1239,38.919998,INR
2024-01-30,ITBEES.NS,IND,BUY,500,38.919998,INR
