Date,Ticker,Country,Type,Qty,Price,Currency,Source_File,Is_SGB,Exchange_Rate
2023-01-16,INF959L01FZ1,IND,BUY,59.717,8.3725,INR,trades2023MFsCoin.csv,False,1.0
2023-01-16,INF959L01FP2,IND,BUY,43.908,11.3871,INR,trades2023MFsCoin.csv,False,1.0
2023-01-16,INF959L01FX6,IND,BUY,44.898,11.136,INR,trades2023MFsCoin.csv,False,1.0
2023-01-16,INF959L01FV0,IND,BUY,49.428,10.1153,INR,trades2023MFsCoin.csv,False,1.0
2023-01-16,INF959L01FV0,IND,BUY,49.428,10.1153,INR,trades2023MFsCoin.csv,False,1.0
2023-01-27,INF247L01AG2,IND,BUY,33.131,15.0912,INR,trades2023MFsCoin.csv,False,1.0
2023-01-27,INF959L01FV0,IND,SELL,98.856,10.2953,INR,trades2023MFsCoin.csv,False,1.0
2023-01-30,INF247L01AG2,IND,BUY,330.759,15.116,INR,trades2023MFsCoin.csv,False,1.0
2023-01-30,INF959L01FZ1,IND,BUY,1744.079,8.6001,INR,trades2023MFsCoin.csv,False,1.0
2023-01-30,INF959L01FX6,IND,BUY,463.721,10.7818,INR,trades2023MFsCoin.csv,False,1.0
2023-02-24,INF959L01FZ1,IND,SELL,1803.796,8.7791,INR,trades2023MFsCoin.csv,False,1.0
2023-02-27,INF109KC1U50,IND,BUY,51804.32,8.6861,INR,trades2023MFsCoin.csv,False,1.0
2023-02-27,INF109KC1U50,IND,BUY,1822.937,8.6861,INR,trades2023MFsCoin.csv,False,1.0
2023-02-27,INF247L01AG2,IND,BUY,10006.171,14.99,INR,trades2023MFsCoin.csv,False,1.0
2023-03-15,INF109KC1U50,IND,SELL,53627.257,8.776,INR,trades2023MFsCoin.csv,False,1.0
2023-03-15,INF109K012M7,IND,SELL,5624.871,173.67,INR,trades2023MFsCoin.csv,False,1.0
2023-03-15,INF247L01AG2,IND,SELL,10370.061,14.8208,INR,trades2023MFsCoin.csv,False,1.0
2023-03-15,INF959L01FP2,IND,SELL,43.908,10.8069,INR,trades2023MFsCoin.csv,False,1.0
2023-03-15,INF959L01FX6,IND,SELL,508.619,10.6792,INR,trades2023MFsCoin.csv,False,1.0
2023-03-15,INF789F01XA0,IND,SELL,8469.003,115.3624,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF209KB18C5,IND,BUY,9.037,11.0659,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF846K013D2,IND,BUY,8.051,12.4206,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF179KC1BM8,IND,BUY,6.981,14.3236,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF109KC10J7,IND,BUY,378.895,13.1956,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF109K012M7,IND,BUY,0.462,216.5527,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF109KB10X0,IND,BUY,4.393,22.7634,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF174KA1FQ7,IND,BUY,7.327,13.6487,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF247L01AE7,IND,BUY,28.057,17.82,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF959L01FZ1,IND,BUY,0.832,12.0261,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF959L01FP2,IND,BUY,0.742,13.4824,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF959L01HK9,IND,BUY,0.94,10.6388,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF959L01FV0,IND,BUY,0.836,11.9577,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF959L01FV0,IND,BUY,0.836,11.9577,INR,trades2023MFsCoin.csv,False,1.0
2023-12-11,INF789F1AVD7,IND,BUY,405.659,12.325,INR,trades2023MFsCoin.csv,False,1.0
2023-12-13,INF209KB18C5,IND,BUY,47379.0,11.2597,INR,trades2023MFsCoin.csv,False,1.0
2023-12-13,INF109KC10J7,IND,BUY,40346.79,13.2222,INR,trades2023MFsCoin.csv,False,1.0
2023-12-13,INF109K012M7,IND,BUY,1235.916,215.821,INR,trades2023MFsCoin.csv,False,1.0
2023-12-13,INF109KB10X0,IND,BUY,11775.777,22.6513,INR,trades2023MFsCoin.csv,False,1.0
2023-12-13,INF174KA1FQ7,IND,BUY,38427.757,13.8825,INR,trades2023MFsCoin.csv,False,1.0
2023-12-13,INF959L01FZ1,IND,BUY,65158.71,12.2771,INR,trades2023MFsCoin.csv,False,1.0
2023-12-13,INF959L01FP2,IND,BUY,59534.565,13.4369,INR,trades2023MFsCoin.csv,False,1.0
2023-12-13,INF959L01HK9,IND,BUY,25195.211,10.5868,INR,trades2023MFsCoin.csv,False,1.0
2023-12-13,INF959L01FV0,IND,BUY,43758.886,12.1912,INR,trades2023MFsCoin.csv,False,1.0
2023-12-13,INF789F1AVD7,IND,BUY,21749.21,12.2642,INR,trades2023MFsCoin.csv,False,1.0
2023-12-18,INF846K013D2,IND,SELL,8.051,12.669,INR,trades2023MFsCoin.csv,False,1.0
2023-12-18,INF179KC1BM8,IND,BUY,36453.877,14.6342,INR,trades2023MFsCoin.csv,False,1.0
2023-12-18,INF247L01AE7,IND,SELL,28.057,18.177,INR,trades2023MFsCoin.csv,False,1.0
2025-12-12,CFLT,US,BUY,3097.0,27.4,USD,tradesConfluent.csv,False,90.0
2024-05-22,NIYOGIN.BO,IND,BUY,1.0,73.99,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,RAYMOND.NS,IND,BUY,7.0,2062.36,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,RAYMOND.NS,IND,BUY,64.0,2100.96,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,SHAILY.NS,IND,BUY,454.0,595.04,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,RADICO.NS,IND,BUY,95.0,1631.92,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,IWEL.NS,IND,BUY,11.0,6682.7,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,RADICO.NS,IND,BUY,109.0,1617.07,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,GENUSPOWER.NS,IND,BUY,859.0,274.75,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,SCHNEIDER.NS,IND,BUY,238.0,649.9,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,BETA.NS,IND,BUY,100.0,1194.85,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,TARIL.NS,IND,BUY,265.0,663.35,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,OMINFRAL.NS,IND,BUY,1240.0,103.36,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,SANGAMIND.NS,IND,BUY,129.0,350.25,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,TAALENT.BO,IND,BUY,33.0,2424.47,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,BSE.NS,IND,BUY,145.0,2477.76,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,SARDAEN.NS,IND,BUY,835.0,207.84,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,CHOICEIN.NS,IND,BUY,1242.0,324.87,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,ELECON.NS,IND,BUY,165.0,998.61,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-05,DCXINDIA.NS,IND,BUY,254.0,262.55,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,IIFLCAPS.NS,IND,BUY,875.0,214.31,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,NUVAMA.NS,IND,BUY,32.0,5113.85,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,TAALENT.BO,IND,BUY,31.0,2662.77,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,TITAN.NS,IND,BUY,148.0,3412.46,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,GRAVITA.NS,IND,BUY,158.0,1116.37,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,MKVENTURE.BO,IND,BUY,28.0,2413.05,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,MKVENTURE.BO,IND,BUY,108.0,2502.91,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,SBCL.NS,IND,BUY,589.0,530.87,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,METROBRAND.NS,IND,BUY,81.0,1146.65,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,IDFC.NS,IND,BUY,2190.0,114.57,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,NEULANDLAB.NS,IND,BUY,13.0,6281.19,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,INDOSTAR.NS,IND,BUY,155.0,236.97,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,CONCORDBIO.NS,IND,BUY,77.0,1449.76,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-10,SUDARSCHEM.NS,IND,BUY,174.0,789.95,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-11,TEJASNET.NS,IND,BUY,263.0,1295.0,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-11,MASTEK.NS,IND,BUY,85.0,2764.08,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-11,ROUTE.NS,IND,BUY,136.0,1564.75,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-11,VAIBHAVGBL.NS,IND,BUY,347.0,320.14,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-11,PCBL.NS,IND,BUY,728.0,243.12,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-11,SHRIPISTON.NS,IND,BUY,95.0,2030.16,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-11,QUESS.NS,IND,BUY,225.0,604.97,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-11,SAFARI.NS,IND,BUY,95.0,2011.42,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-11,GLENMARK.NS,IND,BUY,257.0,1204.42,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-11,SKIPPER.NS,IND,BUY,255.0,327.98,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-11,ATULAUTO.NS,IND,BUY,527.0,543.0,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-11,TMPV.NS,IND,BUY,130.0,969.25,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-11,EQUITASBNK.NS,IND,BUY,1520.0,97.79,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-12,NAVINFLUOR.NS,IND,BUY,70.0,3485.0,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-12,ELECON.NS,IND,BUY,288.0,1186.5,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-12,LINC.NS,IND,BUY,375.0,596.3,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-12,IDFC.NS,IND,BUY,1030.0,113.91,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-13,FLUOROCHEM.NS,IND,BUY,151.0,3250.0,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-13,M&MFIN.NS,IND,BUY,500.0,291.0,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-13,NEULANDLAB.NS,IND,BUY,26.0,6399.0,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-13,LINCOLN.NS,IND,BUY,250.0,631.0,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-06-14,STARHEALTH.NS,IND,BUY,307.0,519.9,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,MKVENTURE.BO,IND,SELL,12.0,2111.62,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,IIFLCAPS.NS,IND,SELL,875.0,187.45,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,MKVENTURE.BO,IND,SELL,124.0,2084.65,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,NIYOGIN.BO,IND,SELL,1.0,66.13,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,BSE.NS,IND,SELL,145.0,2265.22,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,EQUITASBNK.NS,IND,SELL,1520.0,89.75,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,NUVAMA.NS,IND,SELL,32.0,4780.31,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,BETA.NS,IND,SELL,100.0,1300.05,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,ATULAUTO.NS,IND,SELL,527.0,712.92,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,CHOICEIN.NS,IND,SELL,1242.0,373.8,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,CONCORDBIO.NS,IND,SELL,77.0,1690.56,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,DCXINDIA.NS,IND,SELL,254.0,394.0,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,ELECON.NS,IND,SELL,906.0,637.68,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,GENUSPOWER.NS,IND,SELL,859.0,352.67,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,GLENMARK.NS,IND,SELL,257.0,1418.01,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,GRAVITA.NS,IND,SELL,158.0,1462.34,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,FLUOROCHEM.NS,IND,SELL,151.0,3231.45,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,IDFC.NS,IND,SELL,3220.0,114.15,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,INDOSTAR.NS,IND,SELL,155.0,243.62,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,IWEL.NS,IND,SELL,11.0,7618.45,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,LINC.NS,IND,SELL,375.0,601.33,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,LINCOLN.NS,IND,SELL,250.0,624.02,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,M&MFIN.NS,IND,SELL,500.0,291.13,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,MASTEK.NS,IND,SELL,85.0,2646.74,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,METROBRAND.NS,IND,SELL,81.0,1314.16,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,NAVINFLUOR.NS,IND,SELL,70.0,3562.09,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,NEULANDLAB.NS,IND,SELL,39.0,8357.65,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,OMINFRAL.NS,IND,SELL,1240.0,165.31,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,PCBL.NS,IND,SELL,728.0,279.32,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,QUESS.NS,IND,SELL,225.0,612.92,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,RADICO.NS,IND,SELL,204.0,1675.58,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,RAYMOND.NS,IND,SELL,71.0,1986.3,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,ROUTE.NS,IND,SELL,136.0,1730.33,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,SAFARI.NS,IND,SELL,95.0,2034.96,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,SANGAMIND.NS,IND,SELL,129.0,397.67,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,SARDAEN.NS,IND,SELL,835.0,272.91,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,SCHNEIDER.NS,IND,SELL,238.0,780.36,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,SHAILY.NS,IND,SELL,499.0,864.13,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,SBCL.NS,IND,SELL,589.0,637.9,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,SHRIPISTON.NS,IND,SELL,95.0,1914.97,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,SKIPPER.NS,IND,SELL,255.0,354.18,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,STARHEALTH.NS,IND,SELL,307.0,590.11,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,SUDARSCHEM.NS,IND,SELL,174.0,906.84,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,TAALENT.BO,IND,SELL,64.0,2924.5,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,TMPV.NS,IND,SELL,130.0,1002.18,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,TEJASNET.NS,IND,SELL,263.0,1361.09,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,TITAN.NS,IND,SELL,148.0,3260.23,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,TARIL.NS,IND,SELL,265.0,727.6,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-07-22,VAIBHAVGBL.NS,IND,SELL,347.0,311.72,INR,trades2022To2025EquityGrow.csv,False,1.0
2024-09-24,RAYMONDLSL.BO,IND,SELL,56.0,2450.0,INR,trades2022To2025EquityGrow.csv,False,1.0
2025-12-02,GROWWRAIL.NS,IND,BUY,740.0,33.73,INR,trades2022To2025EquityGrow.csv,False,1.0
2025-12-02,MOREALTY.NS,IND,BUY,279.0,89.32,INR,trades2022To2025EquityGrow.csv,False,1.0
2025-12-03,MODEFENCE.NS,IND,BUY,290.0,85.72,INR,trades2022To2025EquityGrow.csv,False,1.0
2025-12-05,GROWWRAIL.NS,IND,SELL,740.0,33.31,INR,trades2022To2025EquityGrow.csv,False,1.0
2025-12-05,MOREALTY.NS,IND,SELL,279.0,89.2,INR,trades2022To2025EquityGrow.csv,False,1.0
2025-12-05,MODEFENCE.NS,IND,SELL,290.0,86.31,INR,trades2022To2025EquityGrow.csv,False,1.0
2025-06-11,CYIENT.NS,IND,BUY,3.0,1344.400024,INR,trades2025EquityKite.csv,False,1.0
2025-06-11,CYIENT.NS,IND,BUY,56.0,1344.400024,INR,trades2025EquityKite.csv,False,1.0
2025-06-11,CYIENT.NS,IND,BUY,115.0,1344.400024,INR,trades2025EquityKite.csv,False,1.0
2025-06-11,CYIENT.NS,IND,BUY,57.0,1344.400024,INR,trades2025EquityKite.csv,False,1.0
2025-06-11,CYIENT.NS,IND,BUY,100.0,1344.400024,INR,trades2025EquityKite.csv,False,1.0
2025-06-11,CYIENT.NS,IND,BUY,1.0,1344.400024,INR,trades2025EquityKite.csv,False,1.0
2025-06-11,CYIENT.NS,IND,BUY,8.0,1344.400024,INR,trades2025EquityKite.csv,False,1.0
2025-06-11,CYIENT.NS,IND,BUY,1.0,1344.400024,INR,trades2025EquityKite.csv,False,1.0
2025-06-11,CYIENT.NS,IND,BUY,10.0,1344.400024,INR,trades2025EquityKite.csv,False,1.0
2025-06-11,CYIENT.NS,IND,BUY,7.0,1344.400024,INR,trades2025EquityKite.csv,False,1.0
2025-06-11,CYIENT.NS,IND,BUY,12.0,1344.400024,INR,trades2025EquityKite.csv,False,1.0
2025-06-11,TCS.NS,IND,BUY,145.0,3473.399902,INR,trades2025EquityKite.csv,False,1.0
2025-06-12,LIQUIDCASE.NS,IND,BUY,31200.0,109.0,INR,trades2025EquityKite.csv,False,1.0
2025-06-12,INFY.NS,IND,BUY,19.0,1605.400024,INR,trades2025EquityKite.csv,False,1.0
2025-06-12,INFY.NS,IND,BUY,145.0,1605.5,INR,trades2025EquityKite.csv,False,1.0
2025-06-12,INFY.NS,IND,BUY,109.0,1605.800049,INR,trades2025EquityKite.csv,False,1.0
2025-06-12,INFY.NS,IND,BUY,38.0,1605.599976,INR,trades2025EquityKite.csv,False,1.0
2025-06-12,WIPRO.NS,IND,BUY,205.0,257.5,INR,trades2025EquityKite.csv,False,1.0
2025-06-12,WIPRO.NS,IND,BUY,1732.0,257.5,INR,trades2025EquityKite.csv,False,1.0
2025-06-12,WIPRO.NS,IND,BUY,2.0,257.5,INR,trades2025EquityKite.csv,False,1.0
2025-06-12,WIPRO.NS,IND,BUY,1.0,257.5,INR,trades2025EquityKite.csv,False,1.0
2025-06-12,HCLTECH.NS,IND,BUY,178.0,1710.199951,INR,trades2025EquityKite.csv,False,1.0
2025-06-12,HCLTECH.NS,IND,BUY,117.0,1710.199951,INR,trades2025EquityKite.csv,False,1.0
2025-06-12,TCS.NS,IND,BUY,5.0,3461.399902,INR,trades2025EquityKite.csv,False,1.0
2025-06-12,TCS.NS,IND,BUY,22.0,3461.399902,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,LIQUIDCASE.NS,IND,SELL,5000.0,109.129997,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,60.0,456.399994,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,126.0,456.450012,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,30.0,456.450012,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,126.0,456.399994,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,25.0,456.450012,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,105.0,456.399994,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,120.0,456.399994,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,118.0,456.450012,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,25.0,456.399994,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,11.0,456.399994,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,128.0,456.450012,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,10.0,456.450012,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,38.0,456.450012,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,45.0,456.200012,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,10.0,456.450012,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,95.0,456.399994,INR,trades2025EquityKite.csv,False,1.0
2025-06-20,VBL.NS,IND,BUY,113.0,456.399994,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,LIQUIDCASE.NS,IND,SELL,600.0,110.040001,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,LIQUIDCASE.NS,IND,SELL,5000.0,110.040001,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,LIQUIDCASE.NS,IND,SELL,20600.0,110.040001,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,16.0,283.079987,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,90.0,283.119995,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,90.0,283.040009,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,720.0,283.100006,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,55.0,283.100006,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,1565.0,283.040009,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,55.0,283.040009,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,50.0,283.089996,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,280.0,283.140015,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,271.0,283.100006,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,247.0,283.079987,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,20.0,283.100006,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,19.0,283.079987,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,1000.0,283.109985,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,100.0,283.149994,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,1108.0,283.100006,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,15.0,283.140015,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,180.0,283.100006,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,1619.0,283.160004,INR,trades2025EquityKite.csv,False,1.0
2025-08-21,NIFTYBEES.NS,IND,BUY,500.0,283.140015,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,1.0,1163.400024,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,98.0,1163.449951,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,72.0,1163.5,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,7.0,1163.650024,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,5.0,1163.550049,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,40.0,1163.099976,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,39.0,1163.349976,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,28.0,1163.150024,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,22.0,1163.0,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,2.0,1163.199951,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,21.0,1163.25,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,14.0,1162.949951,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,11.0,1163.699951,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,CYIENT.NS,IND,SELL,10.0,1163.599976,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,HCLTECH.NS,IND,SELL,6.0,1487.400024,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,HCLTECH.NS,IND,SELL,57.0,1487.400024,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,HCLTECH.NS,IND,SELL,5.0,1487.400024,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,HCLTECH.NS,IND,SELL,21.0,1487.400024,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,HCLTECH.NS,IND,SELL,174.0,1487.400024,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,HCLTECH.NS,IND,SELL,17.0,1487.300049,INR,trades2025EquityKite.csv,False,1.0
2025-10-13,HCLTECH.NS,IND,SELL,15.0,1487.400024,INR,trades2025EquityKite.csv,False,1.0
