Ticker,Qty,Avg_Buy_Price,Total_Invested_INR,Realized_Profit_INR,Currency,Exchange_Rate,Is_SGB
INF109K012M7,5624.871,177.772976,999950.06,0.0,INR,1.0,False
INF789F01XA0,8469.003,118.071752,999950.02,0.0,INR,1.0,False
SGBSEP29VI,500.0,4682.0,2341000.0,0.0,INR,1.0,True
