Date,Ticker,Country,Type,Qty,Price,Currency
2024-05-02,INF769K01LG4,IND,BUY,9433.491,10.6,INR
2024-05-02,INF247L01932,IND,BUY,2831.043,35.3209,INR
2024-05-02,INF959L01FT4,IND,BUY,7828.194,12.7737,INR
2024-05-02,INF204KB15W0,IND,BUY,3173.155,31.5128,INR
2024-09-30,INF769K01LG4,IND,SELL,124821.565,11.86,INR
2024-09-30,INF247L01932,IND,SELL,30624.227,41.0518,INR
2024-09-30,INF204KB15W0,IND,SELL,34272.507,36.6346,INR
2024-10-03,INF754K01QD2,IND,SELL,67329.756,19.4767,INR
2024-10-03,INF109KC1W58,IND,SELL,18946.7,19.5161,INR
2024-10-03,INF247L01916,IND,SELL,9396.054,39.4456,INR
2024-10-03,INF277KA1612,IND,SELL,66891.965,19.4802,INR
2024-10-23,INF109KC11M9,IND,SELL,67.984,17.3161,INR
2024-10-23,INF769K01BL5,IND,SELL,54.832,112.253,INR
2024-10-23,INF769K01ED6,IND,SELL,146.098,41.493,INR
2024-10-23,INF277K015B9,IND,SELL,111.347,50.3629,INR
